Phages designation,Escherichia_coli_vB_Eco1035,Escherichia_coli_vB_Eco1008,Escherichia_coli_vB_Eco1017,Escherichia_coli_vB_Eco1043,Escherichia_coli_vB_Eco1038,Escherichia_coli_vB_Eco1033,Escherichia_coli_vB_Eco1022,Escherichia_coli_vB_Eco1016,Escherichia_coli_vB_Eco1007,Escherichia_coli_vB_Eco1011,Escherichia_coli_vB_Eco1018,Escherichia_coli_vB_Eco1010,Escherichia_coli_vB_Eco1034,Escherichia_coli_vB_Eco1013,Escherichia_coli_vB_Eco1024,Escherichia_coli_vB_Eco1031,Escherichia_coli_vB_Eco1014,Escherichia_coli_vB_Eco1027,Escherichia_coli_vB_Eco1019,Escherichia_coli_vB_Eco1026,Escherichia_coli_vB_Eco1025,Escherichia_coli_vB_Eco1020,Staphylococcus_virus_K,Staphylococcus_virus_71,Staphylococcus_virus_3a,Staphylococcus_phage_44AHJD,Staphylococcus_phage_P68,Staphylococcus_phage_Sb-1,Acinetobacter baumannii phi3060,Acinetobacter baumannii phi3049,Acinetobacter baumannii phi3071,Acinetobacter baumannii phi3043,Acinetobacter baumannii phi3072,Acinetobacter baumannii phi3003,Pseudomonas_aeruginosa_4052,Pseudomonas_aeruginosa_4071,Pseudomonas_aeruginosa_4024,Pseudomonas_aeruginosa_4058,Pseudomonas_aeruginosa_4051,Pseudomonas_aeruginosa_4056,Pseudomonas_aeruginosa_4060,Pseudomonas_aeruginosa_4072,Pseudomonas_aeruginosa_4059,Pseudomonas_aeruginosa_4065,Pseudomonas_aeruginosa_4061,Pseudomonas_aeruginosa_4064,Pseudomonas_aeruginosa_4068,Pseudomonas_aeruginosa_4057,Pseudomonas_aeruginosa_4025,Pseudomonas_aeruginosa_4063,Pseudomonas_aeruginosa_4002,Pseudomonas_aeruginosa_4047,Pseudomonas_aeruginosa_4032,Pseudomonas_aeruginosa_4031,Pseudomonas_aeruginosa_4049,Pseudomonas_aeruginosa_4070,Pseudomonas_aeruginosa_4026,Pseudomonas_aeruginosa_4020,Pseudomonas_aeruginosa_4008,Pseudomonas_aeruginosa_4067,Pseudomonas_aeruginosa_4069,Pseudomonas_aeruginosa_4066,Pseudomonas_aeruginosa_4029,Pseudomonas_aeruginosa_4005,Pseudomonas_aeruginosa_4003,Pseudomonas_aeruginosa_4030,Pseudomonas_aeruginosa_4021,Pseudomonas_aeruginosa_4045,Pseudomonas_aeruginosa_4017,Staphylococcus_virus_77
Pseudomonas_aeruginosa_4059,0.08659675530277,0.085223885538436,0.083127422411077,0.077584804978248,0.083766807524298,0.082684033992547,0.082125040244424,0.080573308993894,0.076964635749728,0.083589190439396,0.091804563631425,0.07669084305552,0.083116840967359,0.082342153731703,0.08419080319254,0.07791617547416,0.08421968661609,0.08597081259359,0.071146602681809,0.075359861938744,0.083409263906766,0.078141237164219,0.083279354193908,0.079693247696161,0.078824459479595,0.068108572594997,0.069624015859125,0.081708858677848,0.080886445678807,0.082132466201739,0.08244919395033,0.082959538666399,0.074671584384177,0.083282344247184,0.878938805337589,0.08034051775765,0.077068983481406,0.821777153531084,0.763874179623645,0.979599865141835,0.090796324941466,0.091437659251659,1,0.81943543281997,0.087221258883381,0.086672155429844,0.753835592230232,0.921288188783275,0.077741834422981,0.07808608596628,0.077696154687063,0.077344784022673,0.075992607742951,0.075352820199101,0.875944403642978,0.078203175721904,0.079998705155041,0.077250580310323,0.082348367611195,0.072195034252328,0.072812633058582,0.078485610199642,0.077609684928739,0.079998705155041,0.081721151792537,0.076129714274212,0.081492243970301,0.080768496084525,0.081256549670595,0.077673883877114
Pseudomonas_aeruginosa_4065,0.087266256566694,0.086269093101968,0.084277169562641,0.080037345810046,0.087256185995763,0.082806583234882,0.081873294758544,0.080409266812988,0.0773826343182,0.083682210055977,0.09272360199175,0.077120480573335,0.083157355260189,0.083020623687845,0.087771521140534,0.079963242409041,0.085395261789516,0.087555710311155,0.074259886112391,0.080606268912076,0.086953411632919,0.079428187776683,0.086963298226002,0.081366975137915,0.078973876076683,0.071011570122552,0.072690318269381,0.086159666495039,0.079624634486747,0.081018534983819,0.085042250331178,0.082214835433742,0.076004274185394,0.081201001451276,0.848593076269016,0.083638708474454,0.080738052073311,0.819557373631488,0.64637981481516,0.807720803818101,0.090052783027514,0.090375280735335,0.792688234661734,1,0.086793244722963,0.086533801536551,0.644739281097624,0.766538768508986,0.081238205835016,0.082118663718127,0.079474753139333,0.080031500151622,0.078751399834132,0.077939590618712,0.846903692285281,0.080273612467066,0.079301380893511,0.079669252154421,0.080713050798142,0.073376239558602,0.075212738660159,0.079876763762393,0.080065312114795,0.079301380893511,0.080474024669177,0.07845262416136,0.078514819511155,0.081518228391201,0.08044658355909,0.078241157500603
Pseudomonas_aeruginosa_4061,0.087556593357476,0.087360256666929,0.079724442231224,0.07953636604722,0.086686769593742,0.079483404987418,0.079772156178905,0.076506339415201,0.078204671406046,0.079917225892819,0.089923568600528,0.078119028931618,0.079135115659504,0.078761632732573,0.113421724266597,0.07915895060141,0.089036099907132,0.087928431737146,0.076170636352486,0.077543490556562,0.087768754215056,0.075792791531794,0.085994904433742,0.077721144457286,0.078437203164349,0.06899622706226,0.070427103442264,0.08528409384072,0.074753284010053,0.075676828506103,0.077221659138291,0.07717001799047,0.07809245967791,0.077262203208666,0.079526061864792,0.082914142997958,0.082905927294562,0.079298646812102,0.079372863799096,0.080782878496372,0.219569268404136,0.219645784441656,0.080608622091169,0.080038969034833,1,0.911407783484829,0.078971835922344,0.094081558586445,0.081840435086412,0.083040087071754,0.086160271096894,0.082419759705432,0.082045413443952,0.081398637567729,0.079915185672122,0.082271878772027,0.087641468339677,0.08265089683147,0.088023513843803,0.075834638101671,0.075447221892969,0.082692438336596,0.0828611017222,0.087823966837168,0.087811436485533,0.081887055862615,0.080354870510751,0.097157257546735,0.082947225014166,0.077995783811452
Pseudomonas_aeruginosa_4064,0.087117411377415,0.08666749098645,0.078412185753316,0.07852488162286,0.085962070566471,0.078816226155434,0.078182670816683,0.07573977535663,0.077589150679015,0.079048715453428,0.089146661975517,0.077521190100766,0.077814243662416,0.078093112679792,0.114271181471232,0.078161428631928,0.088001398871827,0.087392265779733,0.075459643178656,0.076647721534622,0.087047967909045,0.075140494402437,0.084942718894943,0.07635581444732,0.077607787744456,0.068977037396729,0.070121406667337,0.084296364456547,0.073872838330509,0.074948404171283,0.076079942615034,0.076241112234731,0.077524456687277,0.076595413559537,0.078152898108073,0.082976162609138,0.082940550846499,0.078150522783371,0.078793995361665,0.079375128246348,0.226462230516089,0.226606090806523,0.079199423661466,0.079176249820037,0.95801320305238,1,0.078174783175723,0.093405040280012,0.081801830319466,0.083325847455658,0.080350621789653,0.080958065271282,0.080553507356332,0.079907152204527,0.078562141278538,0.080529739586443,0.08195562009733,0.081190547207642,0.081836543621149,0.074457607874667,0.07438556229156,0.08123965894939,0.081367146398868,0.082127799057436,0.081614485651167,0.080379409487222,0.079531550118556,0.097076580927983,0.081512335580055,0.07715458573766
Pseudomonas_aeruginosa_4068,0.081229001705908,0.081080666281352,0.079317762046093,0.073995611668751,0.078416374169397,0.079747764803503,0.078371796913146,0.076716143517669,0.073052394910072,0.080664162650183,0.087024019597171,0.072856708207454,0.079854597734336,0.078566774652329,0.080564129065143,0.07430628946646,0.079337134831631,0.081488290392183,0.068086514639245,0.071440769845133,0.079758122511091,0.07245602623505,0.081061738785233,0.074367607401523,0.074278815007153,0.065695281079017,0.06673747009786,0.079576310375868,0.075986067209438,0.077278745703373,0.07883777963034,0.077674576024826,0.073003275845951,0.077879484293136,0.719047203606094,0.076699255864061,0.073778249278059,0.668223112405294,0.937222796767882,0.799067957418903,0.085636251960278,0.086090542767605,0.786440656395784,0.688459177735016,0.083890733055012,0.083769864014076,1,0.756155793261391,0.074100846943099,0.075156139546915,0.074642610306992,0.074325835953454,0.073603486014536,0.072348130983034,0.714301916919991,0.075723053023935,0.077387435346312,0.074417620770124,0.078147278163634,0.070276357297819,0.071529789075495,0.075712909594396,0.074121448165085,0.077435967256043,0.077528712564729,0.072916761546213,0.079788755470973,0.077408432275477,0.077511518647817,0.072294929476994
Pseudomonas_aeruginosa_4057,0.079029737690955,0.078079382748032,0.069706400077448,0.068496991272251,0.077552340992102,0.069685858182209,0.069362307652209,0.068758052291545,0.069326652836888,0.069365897401379,0.077415541516775,0.069245311999649,0.069275695177869,0.069643121458635,0.077308984155705,0.068992995650471,0.079381352741249,0.078031406296203,0.066013762206193,0.066913927190653,0.073922948295506,0.067122263021635,0.079002472678273,0.071022840743999,0.07122712708486,0.065124139011737,0.066698875050316,0.078474517407487,0.068080463457055,0.068816460159242,0.069627954871896,0.068969402706367,0.068186176306945,0.069389255774247,0.205615083166336,0.071909288561632,0.07062735227241,0.19490715097598,0.18762772959517,0.223202239458541,0.073943675859339,0.073972801448004,0.219377955736118,0.196752623954493,0.072748948387886,0.07244921652198,0.185976304876173,1,0.069949300085071,0.071267798646299,0.069195951547261,0.069892193471285,0.069207032536858,0.068649343036762,0.203677578302822,0.070262506566246,0.070605129148717,0.070041527699225,0.071024709507817,0.064904925353379,0.064987791966243,0.070089544893489,0.069614361790531,0.070649429376041,0.070610193195385,0.068832020036114,0.066925576733748,0.069199457360166,0.069999453621622,0.071643226135392
Pseudomonas_aeruginosa_4025,0.085842897028408,0.086114869700622,0.074960032589552,0.073339295625609,0.084996648613051,0.074345141777839,0.074649147220087,0.073604114847311,0.075188207508322,0.072429322696522,0.081830731286516,0.07517769152353,0.075047427104893,0.07458169232086,0.081972930502509,0.075227735263596,0.086812047440552,0.086213760080268,0.0708465751549,0.076680159902268,0.156866559258958,0.074682309710557,0.084095477405765,0.078055508324893,0.079314150165724,0.068637832234196,0.070363637132244,0.081785784176593,0.071286210292045,0.071075555175014,0.074833960501346,0.071609343649302,0.078571132442765,0.073278982984392,0.074037531053786,0.900521118358002,0.937539605237245,0.07314245565093,0.073254905735696,0.074616092592195,0.085296852534229,0.085159021028567,0.074562247636209,0.074987488899785,0.079564049949769,0.079994572787092,0.073405208850073,0.085337685353373,1,0.96542806255919,0.075145647656617,0.078156037262306,0.077141303088027,0.075071683932007,0.075259486573804,0.077911180586035,0.078195825163625,0.078263067396645,0.078372583201762,0.076294603629963,0.076294237277564,0.076514173745114,0.078336412880602,0.078159737108771,0.078122376210059,0.075891070258117,0.074532504663222,0.079375290201182,0.076683521446084,0.07717290926965
Pseudomonas_aeruginosa_4063,0.081773837125383,0.08113497385853,0.072263453428552,0.07039745609634,0.080333578546469,0.070503325240481,0.070538897060365,0.070255742251902,0.072653558079026,0.069442788983009,0.079035182280684,0.072742009495072,0.072193410701236,0.071090171272905,0.077883066318143,0.072487705168936,0.082245955243636,0.081348028696472,0.067813752730096,0.073570156566328,0.14780272684951,0.070383333212081,0.079789086832305,0.07354172434966,0.074558352089793,0.065196044730479,0.067123283716378,0.078686784134375,0.067837383822607,0.067714532010184,0.071478988787232,0.067713761684815,0.074537409656761,0.069942414797052,0.070141817639779,0.900290194685619,0.924249978198981,0.069247928988152,0.070485006979029,0.070658845070839,0.082786738152614,0.082874268883669,0.070579440368846,0.071049367364632,0.075915888268398,0.075823444383393,0.070293120984092,0.080917303444344,0.85114707533391,1,0.071733497637743,0.074608839401265,0.072895924080188,0.071300756871262,0.071400232824559,0.074294537283786,0.074601789884211,0.074806624131152,0.074973819124822,0.072556897074526,0.072101562301424,0.073714168807396,0.074992971677631,0.074598691320011,0.074892967430758,0.071600486697329,0.070368460327554,0.075007539866626,0.073399961480955,0.073496814092945
Pseudomonas_aeruginosa_4002,0.081817708087309,0.080618491626244,0.075491469063956,0.073601508521049,0.081791084056451,0.073983955660758,0.073424847300664,0.073080334096763,0.074088636273331,0.073728275877319,0.25047144402619,0.074103306110364,0.074075522864815,0.074661621886526,0.081273133393502,0.075461800894506,0.080715477628895,0.081837207304904,0.071896479500033,0.074635468148786,0.080375362883916,0.075470785505465,0.080819456740856,0.072059987300154,0.07430627625654,0.065063080023122,0.065658897645497,0.080297118099033,0.072085333042261,0.070582082936907,0.073258583452154,0.072750956359555,0.082999762816756,0.072994656253436,0.075052512626836,0.078874004035981,0.077688202581586,0.073840903457484,0.076747768586781,0.076021547306712,0.078288680361242,0.078050286903261,0.076059406018001,0.073799475454689,0.087731226124022,0.081286043753531,0.076809809547732,0.084695461755966,0.076538768319133,0.078111312866475,1,0.866275381550455,0.877997232882337,0.849157286524577,0.075849800516402,0.885417932934352,0.869017889863503,0.877583448566645,0.886931913327199,0.072889811367606,0.074930627734984,0.917326579982134,0.888618812094512,0.879303066461971,0.865380170178011,0.855284816421235,0.073215083929665,0.079748677664676,0.868979193644856,0.073247315393282
Pseudomonas_aeruginosa_4047,0.076347567177416,0.075008288658493,0.069343962297195,0.069429184624114,0.076318312788131,0.068908063385216,0.068571800955372,0.066760322676725,0.069661057782673,0.068853988503584,0.247292279982808,0.069652140165494,0.069004276284747,0.068216149892876,0.07652334069099,0.0704243693831,0.076130252014382,0.075516192319584,0.067281642372636,0.068831876448138,0.075045671483417,0.069311777290229,0.075998498908681,0.06722566824867,0.069976200046682,0.06108768950366,0.061841279875088,0.075933328891076,0.067656005331441,0.065125111009982,0.067917387207525,0.06815860609217,0.079186859379862,0.068410764879958,0.070251379003553,0.074426113441463,0.072377225906024,0.069499340872743,0.069450992157778,0.069573089546239,0.078876810320992,0.079088815214462,0.069573089546239,0.069929763295093,0.075121914390967,0.075423581139347,0.069863055963851,0.078653911884869,0.071307530665198,0.073299703619586,0.823818199605345,1,0.961882643373857,0.889388043460394,0.069576546618033,0.872109753649728,0.8512400193603,0.978372233370646,0.868950691865289,0.069559680823213,0.069973264396492,0.9296786151761,0.979402782739816,0.861739713522678,0.843796463008774,0.943907296571408,0.067823721697268,0.072508665970105,0.852731849156745,0.066820511015726
Pseudomonas_aeruginosa_4032,0.076578496770461,0.075508563697805,0.070013862936761,0.069922726112115,0.076548304391808,0.069858039366851,0.069261751555382,0.067858747260558,0.069971529150005,0.069931143062408,0.240621984366169,0.069953359105273,0.069232752338345,0.069329492907477,0.076395832240024,0.070936177354656,0.076602115095973,0.075794141777342,0.067773040478062,0.06931990735832,0.075783496530924,0.070302686447172,0.07608196220127,0.06765848891813,0.069755395372725,0.061455828068375,0.062173195556373,0.075982551422753,0.068490732641339,0.065978548395472,0.068566871486403,0.068915058590727,0.078405967493192,0.068940137316761,0.070377953489557,0.074678467199375,0.072632097676238,0.069645657890839,0.070068812111726,0.069660353475488,0.079245265701771,0.079395863585914,0.069660353475488,0.070415279523178,0.075573797842159,0.075905385115803,0.070275715489939,0.078938764369541,0.071830605245298,0.073554983485602,0.833209022988259,0.957487941951026,1,0.894125302554106,0.070073715416216,0.865730992881385,0.843310364851745,0.969227076946502,0.861950537087944,0.069963739835851,0.069967023460874,0.920991138476439,0.971855350484032,0.854235818666748,0.837485389142686,0.93995848034256,0.068163270123095,0.073179795997334,0.85239166223485,0.067356707832969
Pseudomonas_aeruginosa_4031,0.083161649927689,0.082108076008805,0.075952852178743,0.075139775167439,0.082551183437107,0.07513394042765,0.074193774726004,0.072780855820065,0.074428431621394,0.075371673642094,0.245450143691039,0.074409669075203,0.074273081499262,0.07460196557679,0.082620036597273,0.075723540163585,0.082466146083189,0.081913903121352,0.072409539607086,0.074646933142837,0.081234941190117,0.075394006151224,0.082156704931093,0.073500227997567,0.075667453344948,0.067162936753514,0.067908577392842,0.082174212720923,0.073568073781582,0.070583935263122,0.07339431442177,0.073351840157081,0.082420781559529,0.073613716357171,0.075210019382047,0.080164392467044,0.078179365081892,0.074774902215129,0.074121493724714,0.074627148228329,0.084848484970005,0.085055787219423,0.074627148228329,0.074482323767346,0.081278851755904,0.081518695941345,0.074295108536504,0.084589871856008,0.077249245923351,0.0790752515404,0.861373122207386,0.943231761053717,0.956595083373728,1,0.074741992605619,0.850363681937812,0.854752518166186,0.954870258369205,0.859328427449144,0.081180184187942,0.082004463991936,0.903703326086921,0.958198670099234,0.865386755468225,0.837738418226915,0.946811271846051,0.073280721187066,0.080399374080619,0.865265836572883,0.073934680520278
Pseudomonas_aeruginosa_4049,0.087505077033516,0.086205449737076,0.085180951582932,0.077219136702709,0.085440816062569,0.084777642956584,0.083815865585805,0.084693093003748,0.075582983810221,0.085599093788752,0.093272471318668,0.075341894056275,0.084811810717448,0.087321304620531,0.089036405380101,0.078117302792983,0.085833920936605,0.087872708000109,0.072504372688757,0.082357302015326,0.089240871623463,0.077821208525143,0.086299676563386,0.080897552221039,0.080308382496004,0.069823569985962,0.071045796161137,0.083458981629443,0.079467480071555,0.081133845785397,0.088349343786768,0.081313825896819,0.075301654333067,0.081361107661386,0.84990311783844,0.082412083199009,0.078981076632333,0.795693980488891,0.694460689582878,0.883105692257893,0.09030447476736,0.090389600970113,0.868627030665935,0.868362731301769,0.089026169338238,0.087799527042027,0.679651981262797,0.824970990056618,0.080351155773439,0.081213548002564,0.078581109474301,0.078595591009757,0.077812866704463,0.076503310409192,1,0.079985361975571,0.081093211060609,0.078865156658157,0.082172056158787,0.072881740878163,0.073877291771887,0.080034453243937,0.078938225995246,0.081152306894352,0.081905116605973,0.078272268205361,0.078727433160013,0.082027281611,0.081682748710681,0.078461857673442
Pseudomonas_aeruginosa_4070,0.074114575903938,0.072993692296385,0.068654454910139,0.067818357789883,0.074404721131392,0.066630979269644,0.068019930005381,0.065592050431548,0.067588406502067,0.066525421069206,0.247356676298393,0.067580555501564,0.068796752125408,0.066749021594801,0.075619858484853,0.068723579856513,0.074527982669395,0.073816621234573,0.065840793870404,0.067888400797201,0.073302210558765,0.06809368278075,0.07345833300961,0.065107890479442,0.0684788848679,0.06000547372277,0.060589952026306,0.073326445476562,0.065299003646967,0.063588477727519,0.065922141255209,0.065608122459135,0.077241796758041,0.065724653751501,0.068003474836978,0.071483586525989,0.070138118629961,0.067018203260923,0.068793664837731,0.067805139204192,0.071585324150711,0.071772991539206,0.067805139204192,0.067628884146645,0.072452848055602,0.073194584261805,0.069265807173729,0.077041068068501,0.069563847452679,0.070964521518178,0.826267166539228,0.857841302288096,0.855781258892397,0.789480408941725,0.067806506360901,1,0.836626136953504,0.869920417340613,0.860722272432131,0.067203216716823,0.068091666843084,0.900766914276931,0.874308148999118,0.844833478699499,0.83564168605612,0.836854232831023,0.065523463416812,0.071720665534525,0.81329334470457,0.066809261026399
Pseudomonas_aeruginosa_4026,0.078273941198764,0.076825268916977,0.06889400026181,0.070169066753933,0.078637691763919,0.069133179043513,0.070884945956181,0.067971893030837,0.071008235831319,0.069628384999527,0.247353682535172,0.071026673788784,0.070862808780764,0.069088649877681,0.078494244515351,0.072379142096358,0.077643155021706,0.076010620161254,0.067780261177251,0.070536870846185,0.075433228297786,0.068924700246186,0.076157036796382,0.067338968064472,0.071099368326136,0.06329464525067,0.064079005632032,0.075495658603624,0.066641578674097,0.06639079323274,0.068368298735598,0.067562570688588,0.078511069457721,0.067758779625803,0.071376327885694,0.07402167549799,0.073531994117683,0.069977214528557,0.071336800554452,0.072024573922432,0.074420539206701,0.074640716794865,0.071998142110593,0.070404676979149,0.083685347205227,0.076154714642588,0.071422455194998,0.080135814506115,0.072581671470196,0.073574464696455,0.820905725535445,0.846987664528766,0.843263289283405,0.803178058309521,0.072228193083465,0.839901941484161,1,0.858115505261683,0.93530145092626,0.070036817452834,0.070387629165859,0.865124635014093,0.861924828637593,0.990159689897384,0.909330217656911,0.82476042448716,0.068362655971133,0.076521912670521,0.863531716602963,0.069693993318195
Pseudomonas_aeruginosa_4020,0.076111385432109,0.074808008503687,0.069262882763159,0.069418447394791,0.07588824360551,0.068507467676916,0.068703175491043,0.066429907826702,0.069392747299406,0.068715892803541,0.250157254744598,0.069375002207759,0.0690121338777,0.067838103135943,0.075648048202718,0.070668367640143,0.075971228666312,0.075438479184418,0.067240915694234,0.068719964818433,0.07468310940294,0.069082297962821,0.075902593872616,0.06685464717112,0.07028188357343,0.060641396009803,0.061583708324975,0.075757477310791,0.067827845097103,0.065272962570589,0.067916650879524,0.067990053104373,0.078162036754839,0.068438900690125,0.069718687043326,0.073973697684988,0.0719199414977,0.069019949311175,0.069100524089418,0.069066551571028,0.081626861923646,0.081758403456271,0.069066551571028,0.069550127170045,0.074675590126617,0.075035284665253,0.069359139435012,0.078478459905703,0.070830780898187,0.072866325233186,0.83230731881138,0.973599010023265,0.970687521586542,0.90105395586377,0.069183031074774,0.878532520365878,0.856756158268102,1,0.875161281220665,0.069231402403736,0.069477861425966,0.93778816012703,0.987916536418058,0.867524364683394,0.850542248722799,0.949294218877148,0.067557612385487,0.073005736862657,0.859738115999442,0.06676186889016
Pseudomonas_aeruginosa_4008,0.075992675528673,0.074678477461651,0.069493012173694,0.068734381894476,0.076740251839145,0.068761833152498,0.068665757059855,0.067096006553587,0.069643169395678,0.069163788075592,0.246883868311172,0.069671659962266,0.06865581603863,0.068515694016673,0.075829641215091,0.071298367911467,0.075511488916769,0.075690413592198,0.067315043095795,0.06903156502291,0.075155578369207,0.06797719930196,0.075591113251568,0.066362316107425,0.068821188996629,0.062113705500019,0.063050674791684,0.075014507131969,0.066164478634476,0.065503582982674,0.066607256347901,0.066165328006962,0.0784505374684,0.066932715585462,0.069273729474458,0.073464628918431,0.073286648779619,0.068390135694517,0.069990953105535,0.070839173511291,0.072457892679824,0.072261115342119,0.070839173511291,0.069195344023855,0.082320665435993,0.074770384800097,0.069722457996444,0.078900278672712,0.071807843813596,0.07336460062551,0.822435818877882,0.853467705139044,0.850121061856448,0.796027528319276,0.069809948506838,0.848035041147647,0.923138333507376,0.864773740151673,1,0.070511333314311,0.070607961381816,0.878531647258041,0.868706630244743,0.934285947530308,0.97354190480126,0.831534843974406,0.067236455375323,0.0745705557228,0.86771397894904,0.068558738903066
Pseudomonas_aeruginosa_4067,0.082546645070786,0.082621219764267,0.076172202744789,0.075674842943588,0.082558152604574,0.080694920861897,0.075432759764438,0.075271097452169,0.076268856182083,0.080966198966552,0.084864869027039,0.076245827442216,0.075144817866866,0.080180938036237,0.082465862993538,0.077851250748013,0.084875263757279,0.083991039974598,0.073988997991511,0.07819285846765,0.085684345217033,0.077828819599403,0.080652237810855,0.075979986979398,0.074545380629838,0.063491318947386,0.064520405943373,0.079568207890267,0.07548869883953,0.073460973979593,0.076147164570409,0.075781507381804,0.073407209519612,0.075991659880609,0.07836663121013,0.084167306462929,0.084909156142945,0.07776368509442,0.077630620961025,0.077773062669349,0.082120830113351,0.081844176917365,0.077767088032099,0.078023991466179,0.078895777407162,0.078658484647691,0.077809288554872,0.08689170696704,0.085691505822326,0.08670199579637,0.079718620049981,0.081638095775068,0.081268609204134,0.088123100749193,0.078014211640082,0.080942608205102,0.080354447550128,0.081323174951509,0.079862612029971,1,0.72861567012569,0.080757987368498,0.081149233747718,0.080354447550128,0.078993287225811,0.079292766474891,0.078356868625311,0.119673151540243,0.080364218989649,0.076249571500302
Pseudomonas_aeruginosa_4069,0.082096820999943,0.081114253711834,0.072589037810888,0.077375147093729,0.079580071587367,0.077744805207903,0.072113575140171,0.071562642373785,0.07640118284349,0.07786919890202,0.082124205793396,0.076331190775924,0.072754893125091,0.078121616928113,0.081404596375881,0.076726325318001,0.082862377562283,0.080440004321438,0.071307806076751,0.075892067895792,0.082726526967432,0.075739880972116,0.077083728279584,0.072705598428211,0.072389742389088,0.062698431957517,0.063862544827552,0.076539459926041,0.074459334902261,0.073218975163671,0.074089600678431,0.073580724681586,0.07080803369435,0.074270600074185,0.075001676189423,0.080252623610587,0.081704777796349,0.075290426982535,0.076340017052083,0.074969241525257,0.07797715101352,0.077854885497957,0.074969241525257,0.076253596534412,0.077642506563181,0.07710446942852,0.076353342909264,0.082824051070186,0.08112665180389,0.0825948637641,0.077415892129684,0.078896499839207,0.078779219717042,0.087905241578716,0.076029130674394,0.079135425179773,0.078150906942055,0.078293808080653,0.078720248796609,0.71468012149842,1,0.078569920941354,0.077866152325599,0.078162041187654,0.077946382986718,0.076638841304653,0.077952030622665,0.118621766516345,0.078294683857238,0.074980893982542
Pseudomonas_aeruginosa_4066,0.07571837099312,0.074612663337609,0.069150131819464,0.06897065200579,0.075304153193409,0.067671680114797,0.06941120442208,0.065817345301449,0.069154005951153,0.067651166835693,0.24937398523749,0.069172911008805,0.068828161333912,0.06734583147718,0.076009495949955,0.069305535935913,0.075958725383902,0.074983231068493,0.066062947107716,0.067943941781581,0.074505846985998,0.06761248548382,0.075057643881242,0.066709305578483,0.069997119157025,0.059399662203805,0.060375102811615,0.075129570658544,0.066656102224835,0.0641856970311,0.067159191541328,0.066641862702878,0.078781752843559,0.067573470212203,0.069162114514124,0.0727662877268,0.070445772550968,0.068376021869713,0.06969791055606,0.069004153324633,0.080694720323727,0.080596377635221,0.069004153324633,0.069321246398863,0.072958177754625,0.073313441630081,0.069722137510977,0.078594034182845,0.069942007479043,0.071897627624971,0.843632191103773,0.911755741144476,0.908762385967524,0.835291705018929,0.069237224725634,0.880673462706477,0.845582917934813,0.923113632273334,0.871634754012598,0.067700158304974,0.068869461897647,1,0.92776381620387,0.856050889292721,0.84661610333736,0.891228669400129,0.066896351007549,0.072709743903181,0.849949908733593,0.067399793876768
Pseudomonas_aeruginosa_4029,0.075767252898803,0.074468145296178,0.069179408879404,0.068949596954948,0.075569868514375,0.06865030791866,0.068502985723498,0.066450724440204,0.068864185841392,0.068758766603337,0.247877991684804,0.068846243190299,0.068840273080972,0.068002062294656,0.075558373492721,0.070022730332601,0.075662966522832,0.074888621328084,0.066728256840715,0.068469006366953,0.074363282768696,0.06906896710655,0.075725680896847,0.066517409067256,0.069611136230724,0.060490612154884,0.06140176414325,0.075604997534477,0.067488384501377,0.064886621000424,0.067632210648837,0.067771563758195,0.078753244053852,0.068055523055794,0.06954105561732,0.073955354064819,0.071884316262225,0.06882661765506,0.068911537822058,0.068895439780867,0.081243441190636,0.081403698075249,0.068895439780867,0.069359571037626,0.074130050078232,0.074490304308875,0.069227458502961,0.078406123077348,0.07082274187738,0.072870131959472,0.836209610128126,0.972144909824157,0.96930362817691,0.897608116938562,0.068992834326889,0.878895114783456,0.856776937674288,0.984814223272686,0.87538345373505,0.068783416028046,0.069301789331122,0.938818803504497,1,0.867692694252626,0.850499700457637,0.955522501811844,0.067402276003576,0.072167805033562,0.865417411524569,0.066409723533922
Pseudomonas_aeruginosa_4005,0.076544840520357,0.075047910971851,0.067742213028017,0.068664015309917,0.07699724489074,0.067418598859746,0.069010835734226,0.066224897910502,0.069265071338017,0.067847858410707,0.248046355441498,0.069283711910399,0.069062666331709,0.06735393380232,0.076565454302384,0.071032633129782,0.075771248055425,0.0742346645046,0.066139362062089,0.069249524281324,0.074110287838193,0.067273080152931,0.074682514120632,0.066122573724687,0.070083511737825,0.062195400291783,0.062953941133354,0.07405112346311,0.064940051419849,0.064946715695852,0.06657833539963,0.065864078681242,0.07717174057895,0.066096203324095,0.069902135257581,0.072632543461837,0.072085089281606,0.068998458629571,0.070253229795764,0.07071320494005,0.072425357245743,0.072647954367843,0.070728748095622,0.069130944366879,0.081816460543352,0.074183716068217,0.070083932852826,0.078408974898583,0.071309820603391,0.072228260523709,0.827780266147002,0.854617161478045,0.851049056653606,0.807864571418358,0.071030296623526,0.847860270237488,0.988185851823021,0.865784050801709,0.944195138111953,0.068715707489798,0.068659184235122,0.872584279265848,0.869663219776353,1,0.91793850667481,0.832372257412088,0.066733677660067,0.074953854547681,0.871420657614866,0.068288595495663
